"";"weights";"n_sim";"mu";"N";"lift";"sd";"power_ttest";"power_mwtest"
"8062";"7525";1000;10;10000;1;10;0,073;0,074
"8063";"9010";1000;10;10000;1;10;0,07;0,049
"8064";"9901";1000;10;10000;1;10;0,107;0
"8065";"5050";1000;10;10000;2;10;0,156;0,181
"8066";"7525";1000;10;10000;2;10;0,131;0,144
"8067";"9010";1000;10;10000;2;10;0,093;0,079
"8068";"9901";1000;10;10000;2;10;0,293;0
"8069";"5050";1000;10;10000;3;10;0,334;0,296
"8070";"7525";1000;10;10000;3;10;0,254;0,242
"8071";"9010";1000;10;10000;3;10;0,134;0,141
"8072";"9901";1000;10;10000;3;10;0,6;0
"8073";"5050";1000;10;10000;4;10;0,541;0,481
"8074";"7525";1000;10;10000;4;10;0,399;0,423
"8075";"9010";1000;10;10000;4;10;0,224;0,223
"8076";"9901";1000;10;10000;4;10;0,794;0
"8077";"5050";1000;10;10000;5;10;0,697;0,691
"8078";"7525";1000;10;10000;5;10;0,576;0,544
"8079";"9010";1000;10;10000;5;10;0,308;0,318
"8080";"9901";1000;10;10000;5;10;0,935;0
"8081";"5050";1000;10;10000;6,00000000000001;10;0,854;0,833
"8082";"7525";1000;10;10000;6,00000000000001;10;0,73;0,693
"8083";"9010";1000;10;10000;6,00000000000001;10;0,435;0,431
"8084";"9901";1000;10;10000;6,00000000000001;10;0,992;0
"8085";"5050";1000;10;10000;7,00000000000001;10;0,932;0,923
"8086";"7525";1000;10;10000;7,00000000000001;10;0,844;0,851
"8087";"9010";1000;10;10000;7,00000000000001;10;0,53;0,554
"8088";"9901";1000;10;10000;7,00000000000001;10;0,998;0
"8089";"5050";1000;10;10000;8,00000000000001;10;0,975;0,965
"8090";"7525";1000;10;10000;8,00000000000001;10;0,921;0,91
"8091";"9010";1000;10;10000;8,00000000000001;10;0,687;0,665
"8092";"9901";1000;10;10000;8,00000000000001;10;0,999;0
"8093";"5050";1000;10;10000;9,00000000000001;10;0,994;0,996
"8094";"7525";1000;10;10000;9,00000000000001;10;0,968;0,969
"8095";"9010";1000;10;10000;9,00000000000001;10;0,761;0,743
"8096";"9901";1000;10;10000;9,00000000000001;10;1;0
"8097";"5050";1000;10;10000;10;10;0,998;0,999
"8098";"7525";1000;10;10000;10;10;0,992;0,988
"8099";"9010";1000;10;10000;10;10;0,856;0,835
"8100";"9901";1000;10;10000;10;10;1;0,001
"8101";"5050";1000;10;10000;20;10;1;1
"8102";"7525";1000;10;10000;20;10;1;1
"8103";"9010";1000;10;10000;20;10;1;1
"8104";"9901";1000;10;10000;20;10;1;1
"8105";"5050";1000;10;10000;50;10;1;1
"8106";"7525";1000;10;10000;50;10;1;1
"8107";"9010";1000;10;10000;50;10;1;1
"8108";"9901";1000;10;10000;50;10;1;1
"8109";"5050";1000;10;10000;100;10;1;1
"8110";"7525";1000;10;10000;100;10;1;1
"8111";"9010";1000;10;10000;100;10;1;1
"8112";"9901";1000;10;10000;100;10;1;1
"8113";"5050";1000;20;10000;1;1;1;1
"8114";"7525";1000;20;10000;1;1;1;1
"8115";"9010";1000;20;10000;1;1;1;1
"8116";"9901";1000;20;10000;1;1;0,523;0,499
"8117";"5050";1000;20;10000;2;1;1;1
"8118";"7525";1000;20;10000;2;1;1;1
"8119";"9010";1000;20;10000;2;1;1;1
"8120";"9901";1000;20;10000;2;1;0,981;0,963
"8121";"5050";1000;20;10000;3;1;1;1
"8122";"7525";1000;20;10000;3;1;1;1
"8123";"9010";1000;20;10000;3;1;1;1
"8124";"9901";1000;20;10000;3;1;1;1
"8125";"5050";1000;20;10000;4;1;1;1
"8126";"7525";1000;20;10000;4;1;1;1
"8127";"9010";1000;20;10000;4;1;1;1
"8128";"9901";1000;20;10000;4;1;1;1
"8129";"5050";1000;20;10000;5;1;1;1
"8130";"7525";1000;20;10000;5;1;1;1
"8131";"9010";1000;20;10000;5;1;1;1
"8132";"9901";1000;20;10000;5;1;1;1
"8133";"5050";1000;20;10000;6,00000000000001;1;1;1
"8134";"7525";1000;20;10000;6,00000000000001;1;1;1
"8135";"9010";1000;20;10000;6,00000000000001;1;1;1
"8136";"9901";1000;20;10000;6,00000000000001;1;1;1
"8137";"5050";1000;20;10000;7,00000000000001;1;1;1
"8138";"7525";1000;20;10000;7,00000000000001;1;1;1
"8139";"9010";1000;20;10000;7,00000000000001;1;1;1
"8140";"9901";1000;20;10000;7,00000000000001;1;1;1
"8141";"5050";1000;20;10000;8,00000000000001;1;1;1
"8142";"7525";1000;20;10000;8,00000000000001;1;1;1
"8143";"9010";1000;20;10000;8,00000000000001;1;1;1
"8144";"9901";1000;20;10000;8,00000000000001;1;1;1
"8145";"5050";1000;20;10000;9,00000000000001;1;1;1
"8146";"7525";1000;20;10000;9,00000000000001;1;1;1
"8147";"9010";1000;20;10000;9,00000000000001;1;1;1
"8148";"9901";1000;20;10000;9,00000000000001;1;1;1
"8149";"5050";1000;20;10000;10;1;1;1
"8150";"7525";1000;20;10000;10;1;1;1
"8151";"9010";1000;20;10000;10;1;1;1
"8152";"9901";1000;20;10000;10;1;1;1
"8153";"5050";1000;20;10000;20;1;1;1
"8154";"7525";1000;20;10000;20;1;1;1
"8155";"9010";1000;20;10000;20;1;1;1
"8156";"9901";1000;20;10000;20;1;1;1
"8157";"5050";1000;20;10000;50;1;1;1
"8158";"7525";1000;20;10000;50;1;1;1
"8159";"9010";1000;20;10000;50;1;1;1
"8160";"9901";1000;20;10000;50;1;1;1
"8161";"5050";1000;20;10000;100;1;1;1
"8162";"7525";1000;20;10000;100;1;1;1
"8163";"9010";1000;20;10000;100;1;1;1
"8164";"9901";1000;20;10000;100;1;1;1
"8165";"5050";1000;20;10000;1;2;0,999;0,997
"8166";"7525";1000;20;10000;1;2;0,991;0,989
"8167";"9010";1000;20;10000;1;2;0,846;0,828
"8168";"9901";1000;20;10000;1;2;0,495;0,13
"8169";"5050";1000;20;10000;2;2;1;1
"8170";"7525";1000;20;10000;2;2;1;1
"8171";"9010";1000;20;10000;2;2;1;1
"8172";"9901";1000;20;10000;2;2;0,964;0,753
"8173";"5050";1000;20;10000;3;2;1;1
"8174";"7525";1000;20;10000;3;2;1;1
"8175";"9010";1000;20;10000;3;2;1;1
"8176";"9901";1000;20;10000;3;2;1;0,998
"8177";"5050";1000;20;10000;4;2;1;1
"8178";"7525";1000;20;10000;4;2;1;1
"8179";"9010";1000;20;10000;4;2;1;1
"8180";"9901";1000;20;10000;4;2;1;1
"8181";"5050";1000;20;10000;5;2;1;1
"8182";"7525";1000;20;10000;5;2;1;1
"8183";"9010";1000;20;10000;5;2;1;1
"8184";"9901";1000;20;10000;5;2;1;1
"8185";"5050";1000;20;10000;6,00000000000001;2;1;1
"8186";"7525";1000;20;10000;6,00000000000001;2;1;1
"8187";"9010";1000;20;10000;6,00000000000001;2;1;1
"8188";"9901";1000;20;10000;6,00000000000001;2;1;1
"8189";"5050";1000;20;10000;7,00000000000001;2;1;1
"8190";"7525";1000;20;10000;7,00000000000001;2;1;1
"8191";"9010";1000;20;10000;7,00000000000001;2;1;1
"8192";"9901";1000;20;10000;7,00000000000001;2;1;1
"8193";"5050";1000;20;10000;8,00000000000001;2;1;1
"8194";"7525";1000;20;10000;8,00000000000001;2;1;1
"8195";"9010";1000;20;10000;8,00000000000001;2;1;1
"8196";"9901";1000;20;10000;8,00000000000001;2;1;1
"8197";"5050";1000;20;10000;9,00000000000001;2;1;1
"8198";"7525";1000;20;10000;9,00000000000001;2;1;1
"8199";"9010";1000;20;10000;9,00000000000001;2;1;1
"8200";"9901";1000;20;10000;9,00000000000001;2;1;1
"8201";"5050";1000;20;10000;10;2;1;1
"8202";"7525";1000;20;10000;10;2;1;1
"8203";"9010";1000;20;10000;10;2;1;1
"8204";"9901";1000;20;10000;10;2;1;1
"8205";"5050";1000;20;10000;20;2;1;1
"8206";"7525";1000;20;10000;20;2;1;1
"8207";"9010";1000;20;10000;20;2;1;1
"8208";"9901";1000;20;10000;20;2;1;1
"8209";"5050";1000;20;10000;50;2;1;1
"8210";"7525";1000;20;10000;50;2;1;1
"8211";"9010";1000;20;10000;50;2;1;1
"8212";"9901";1000;20;10000;50;2;1;1
"8213";"5050";1000;20;10000;100;2;1;1
"8214";"7525";1000;20;10000;100;2;1;1
"8215";"9010";1000;20;10000;100;2;1;1
"8216";"9901";1000;20;10000;100;2;1;1
"8217";"5050";1000;20;10000;1;5;0,525;0,487
"8218";"7525";1000;20;10000;1;5;0,389;0,405
"8219";"9010";1000;20;10000;1;5;0,235;0,21
"8220";"9901";1000;20;10000;1;5;0,431;0
"8221";"5050";1000;20;10000;2;5;0,981;0,975
"8222";"7525";1000;20;10000;2;5;0,926;0,919
"8223";"9010";1000;20;10000;2;5;0,654;0,654
"8224";"9901";1000;20;10000;2;5;0,951;0,002
"8225";"5050";1000;20;10000;3;5;1;1
"8226";"7525";1000;20;10000;3;5;0,999;1
"8227";"9010";1000;20;10000;3;5;0,959;0,934
"8228";"9901";1000;20;10000;3;5;1;0,139
"8229";"5050";1000;20;10000;4;5;1;1
"8230";"7525";1000;20;10000;4;5;1;1
"8231";"9010";1000;20;10000;4;5;0,998;0,996
"8232";"9901";1000;20;10000;4;5;1;0,74
"8233";"5050";1000;20;10000;5;5;1;1
"8234";"7525";1000;20;10000;5;5;1;1
"8235";"9010";1000;20;10000;5;5;1;1
"8236";"9901";1000;20;10000;5;5;1;0,989
"8237";"5050";1000;20;10000;6,00000000000001;5;1;1
"8238";"7525";1000;20;10000;6,00000000000001;5;1;1
"8239";"9010";1000;20;10000;6,00000000000001;5;1;1
"8240";"9901";1000;20;10000;6,00000000000001;5;1;1
"8241";"5050";1000;20;10000;7,00000000000001;5;1;1
"8242";"7525";1000;20;10000;7,00000000000001;5;1;1
"8243";"9010";1000;20;10000;7,00000000000001;5;1;1
"8244";"9901";1000;20;10000;7,00000000000001;5;1;1
"8245";"5050";1000;20;10000;8,00000000000001;5;1;1
"8246";"7525";1000;20;10000;8,00000000000001;5;1;1
"8247";"9010";1000;20;10000;8,00000000000001;5;1;1
"8248";"9901";1000;20;10000;8,00000000000001;5;1;1
"8249";"5050";1000;20;10000;9,00000000000001;5;1;1
"8250";"7525";1000;20;10000;9,00000000000001;5;1;1
"8251";"9010";1000;20;10000;9,00000000000001;5;1;1
"8252";"9901";1000;20;10000;9,00000000000001;5;1;1
"8253";"5050";1000;20;10000;10;5;1;1
"8254";"7525";1000;20;10000;10;5;1;1
"8255";"9010";1000;20;10000;10;5;1;1
"8256";"9901";1000;20;10000;10;5;1;1
"8257";"5050";1000;20;10000;20;5;1;1
"8258";"7525";1000;20;10000;20;5;1;1
"8259";"9010";1000;20;10000;20;5;1;1
"8260";"9901";1000;20;10000;20;5;1;1
"8261";"5050";1000;20;10000;50;5;1;1
"8262";"7525";1000;20;10000;50;5;1;1
"8263";"9010";1000;20;10000;50;5;1;1
"8264";"9901";1000;20;10000;50;5;1;1
"8265";"5050";1000;20;10000;100;5;1;1
"8266";"7525";1000;20;10000;100;5;1;1
"8267";"9010";1000;20;10000;100;5;1;1
"8268";"9901";1000;20;10000;100;5;1;1
"8269";"5050";1000;20;10000;1;10;0,19;0,162
"8270";"7525";1000;20;10000;1;10;0,147;0,135
"8271";"9010";1000;20;10000;1;10;0,075;0,08
"8272";"9901";1000;20;10000;1;10;0,314;0
"8273";"5050";1000;20;10000;2;10;0,509;0,485
"8274";"7525";1000;20;10000;2;10;0,403;0,387
"8275";"9010";1000;20;10000;2;10;0,234;0,232
"8276";"9901";1000;20;10000;2;10;0,815;0
"8277";"5050";1000;20;10000;3;10;0,864;0,831
"8278";"7525";1000;20;10000;3;10;0,757;0,702
"8279";"9010";1000;20;10000;3;10;0,449;0,433
"8280";"9901";1000;20;10000;3;10;0,988;0
"8281";"5050";1000;20;10000;4;10;0,99;0,975
"8282";"7525";1000;20;10000;4;10;0,935;0,915
"8283";"9010";1000;20;10000;4;10;0,683;0,663
"8284";"9901";1000;20;10000;4;10;1;0
"8285";"5050";1000;20;10000;5;10;0,997;0,997
"8286";"7525";1000;20;10000;5;10;0,993;0,983
"8287";"9010";1000;20;10000;5;10;0,841;0,809
"8288";"9901";1000;20;10000;5;10;1;0,001
"8289";"5050";1000;20;10000;6,00000000000001;10;1;1
"8290";"7525";1000;20;10000;6,00000000000001;10;1;0,999
"8291";"9010";1000;20;10000;6,00000000000001;10;0,96;0,93
"8292";"9901";1000;20;10000;6,00000000000001;10;1;0,062
"8293";"5050";1000;20;10000;7,00000000000001;10;1;1
"8294";"7525";1000;20;10000;7,00000000000001;10;1;1
"8295";"9010";1000;20;10000;7,00000000000001;10;0,99;0,987
"8296";"9901";1000;20;10000;7,00000000000001;10;1;0,416
"8297";"5050";1000;20;10000;8,00000000000001;10;1;1
"8298";"7525";1000;20;10000;8,00000000000001;10;1;1
"8299";"9010";1000;20;10000;8,00000000000001;10;0,999;0,994
"8300";"9901";1000;20;10000;8,00000000000001;10;1;0,86
"8301";"5050";1000;20;10000;9,00000000000001;10;1;1
"8302";"7525";1000;20;10000;9,00000000000001;10;1;1
"8303";"9010";1000;20;10000;9,00000000000001;10;1;0,999
"8304";"9901";1000;20;10000;9,00000000000001;10;1;0,992
"8305";"5050";1000;20;10000;10;10;1;1
"8306";"7525";1000;20;10000;10;10;1;1
"8307";"9010";1000;20;10000;10;10;1;1
"8308";"9901";1000;20;10000;10;10;1;1
"8309";"5050";1000;20;10000;20;10;1;1
"8310";"7525";1000;20;10000;20;10;1;1
"8311";"9010";1000;20;10000;20;10;1;1
"8312";"9901";1000;20;10000;20;10;1;1
"8313";"5050";1000;20;10000;50;10;1;1
"8314";"7525";1000;20;10000;50;10;1;1
"8315";"9010";1000;20;10000;50;10;1;1
"8316";"9901";1000;20;10000;50;10;1;1
"8317";"5050";1000;20;10000;100;10;1;1
"8318";"7525";1000;20;10000;100;10;1;1
"8319";"9010";1000;20;10000;100;10;1;1
"8320";"9901";1000;20;10000;100;10;1;1
"8321";"5050";1000;50;10000;1;1;1;1
"8322";"7525";1000;50;10000;1;1;1;1
"8323";"9010";1000;50;10000;1;1;1;1
"8324";"9901";1000;50;10000;1;1;0,997;0,999
"8325";"5050";1000;50;10000;2;1;1;1
"8326";"7525";1000;50;10000;2;1;1;1
"8327";"9010";1000;50;10000;2;1;1;1
"8328";"9901";1000;50;10000;2;1;1;1
"8329";"5050";1000;50;10000;3;1;1;1
"8330";"7525";1000;50;10000;3;1;1;1
"8331";"9010";1000;50;10000;3;1;1;1
"8332";"9901";1000;50;10000;3;1;1;1
"8333";"5050";1000;50;10000;4;1;1;1
"8334";"7525";1000;50;10000;4;1;1;1
"8335";"9010";1000;50;10000;4;1;1;1
"8336";"9901";1000;50;10000;4;1;1;1
"8337";"5050";1000;50;10000;5;1;1;1
"8338";"7525";1000;50;10000;5;1;1;1
"8339";"9010";1000;50;10000;5;1;1;1
"8340";"9901";1000;50;10000;5;1;1;1
"8341";"5050";1000;50;10000;6,00000000000001;1;1;1
"8342";"7525";1000;50;10000;6,00000000000001;1;1;1
"8343";"9010";1000;50;10000;6,00000000000001;1;1;1
"8344";"9901";1000;50;10000;6,00000000000001;1;1;1
"8345";"5050";1000;50;10000;7,00000000000001;1;1;1
"8346";"7525";1000;50;10000;7,00000000000001;1;1;1
"8347";"9010";1000;50;10000;7,00000000000001;1;1;1
"8348";"9901";1000;50;10000;7,00000000000001;1;1;1
"8349";"5050";1000;50;10000;8,00000000000001;1;1;1
"8350";"7525";1000;50;10000;8,00000000000001;1;1;1
"8351";"9010";1000;50;10000;8,00000000000001;1;1;1
"8352";"9901";1000;50;10000;8,00000000000001;1;1;1
"8353";"5050";1000;50;10000;9,00000000000001;1;1;1
"8354";"7525";1000;50;10000;9,00000000000001;1;1;1
"8355";"9010";1000;50;10000;9,00000000000001;1;1;1
"8356";"9901";1000;50;10000;9,00000000000001;1;1;1
"8357";"5050";1000;50;10000;10;1;1;1
"8358";"7525";1000;50;10000;10;1;1;1
"8359";"9010";1000;50;10000;10;1;1;1
"8360";"9901";1000;50;10000;10;1;1;1
"8361";"5050";1000;50;10000;20;1;1;1
"8362";"7525";1000;50;10000;20;1;1;1
"8363";"9010";1000;50;10000;20;1;1;1
"8364";"9901";1000;50;10000;20;1;1;1
"8365";"5050";1000;50;10000;50;1;1;1
"8366";"7525";1000;50;10000;50;1;1;1
"8367";"9010";1000;50;10000;50;1;1;1
"8368";"9901";1000;50;10000;50;1;1;1
"8369";"5050";1000;50;10000;100;1;1;1
"8370";"7525";1000;50;10000;100;1;1;1
"8371";"9010";1000;50;10000;100;1;1;1
"8372";"9901";1000;50;10000;100;1;1;1
"8373";"5050";1000;50;10000;1;2;1;1
"8374";"7525";1000;50;10000;1;2;1;1
"8375";"9010";1000;50;10000;1;2;1;1
"8376";"9901";1000;50;10000;1;2;0,997;0,966
"8377";"5050";1000;50;10000;2;2;1;1
"8378";"7525";1000;50;10000;2;2;1;1
"8379";"9010";1000;50;10000;2;2;1;1
"8380";"9901";1000;50;10000;2;2;1;1
"8381";"5050";1000;50;10000;3;2;1;1
"8382";"7525";1000;50;10000;3;2;1;1
"8383";"9010";1000;50;10000;3;2;1;1
"8384";"9901";1000;50;10000;3;2;1;1
"8385";"5050";1000;50;10000;4;2;1;1
"8386";"7525";1000;50;10000;4;2;1;1
"8387";"9010";1000;50;10000;4;2;1;1
"8388";"9901";1000;50;10000;4;2;1;1
"8389";"5050";1000;50;10000;5;2;1;1
"8390";"7525";1000;50;10000;5;2;1;1
"8391";"9010";1000;50;10000;5;2;1;1
"8392";"9901";1000;50;10000;5;2;1;1
"8393";"5050";1000;50;10000;6,00000000000001;2;1;1
"8394";"7525";1000;50;10000;6,00000000000001;2;1;1
"8395";"9010";1000;50;10000;6,00000000000001;2;1;1
"8396";"9901";1000;50;10000;6,00000000000001;2;1;1
"8397";"5050";1000;50;10000;7,00000000000001;2;1;1
"8398";"7525";1000;50;10000;7,00000000000001;2;1;1
"8399";"9010";1000;50;10000;7,00000000000001;2;1;1
"8400";"9901";1000;50;10000;7,00000000000001;2;1;1
"8401";"5050";1000;50;10000;8,00000000000001;2;1;1
"8402";"7525";1000;50;10000;8,00000000000001;2;1;1
"8403";"9010";1000;50;10000;8,00000000000001;2;1;1
"8404";"9901";1000;50;10000;8,00000000000001;2;1;1
"8405";"5050";1000;50;10000;9,00000000000001;2;1;1
"8406";"7525";1000;50;10000;9,00000000000001;2;1;1
"8407";"9010";1000;50;10000;9,00000000000001;2;1;1
"8408";"9901";1000;50;10000;9,00000000000001;2;1;1
"8409";"5050";1000;50;10000;10;2;1;1
"8410";"7525";1000;50;10000;10;2;1;1
"8411";"9010";1000;50;10000;10;2;1;1
"8412";"9901";1000;50;10000;10;2;1;1
"8413";"5050";1000;50;10000;20;2;1;1
"8414";"7525";1000;50;10000;20;2;1;1
"8415";"9010";1000;50;10000;20;2;1;1
"8416";"9901";1000;50;10000;20;2;1;1
"8417";"5050";1000;50;10000;50;2;1;1
"8418";"7525";1000;50;10000;50;2;1;1
"8419";"9010";1000;50;10000;50;2;1;1
"8420";"9901";1000;50;10000;50;2;1;1
"8421";"5050";1000;50;10000;100;2;1;1
"8422";"7525";1000;50;10000;100;2;1;1
"8423";"9010";1000;50;10000;100;2;1;1
"8424";"9901";1000;50;10000;100;2;1;1
"8425";"5050";1000;50;10000;1;5;1;1
"8426";"7525";1000;50;10000;1;5;0,99;0,985
"8427";"9010";1000;50;10000;1;5;0,847;0,842
"8428";"9901";1000;50;10000;1;5;0,996;0,025
"8429";"5050";1000;50;10000;2;5;1;1
"8430";"7525";1000;50;10000;2;5;1;1
"8431";"9010";1000;50;10000;2;5;1;1
"8432";"9901";1000;50;10000;2;5;1;0,993
"8433";"5050";1000;50;10000;3;5;1;1
"8434";"7525";1000;50;10000;3;5;1;1
"8435";"9010";1000;50;10000;3;5;1;1
"8436";"9901";1000;50;10000;3;5;1;1
"8437";"5050";1000;50;10000;4;5;1;1
"8438";"7525";1000;50;10000;4;5;1;1
"8439";"9010";1000;50;10000;4;5;1;1
"8440";"9901";1000;50;10000;4;5;1;1
"8441";"5050";1000;50;10000;5;5;1;1
"8442";"7525";1000;50;10000;5;5;1;1
"8443";"9010";1000;50;10000;5;5;1;1
"8444";"9901";1000;50;10000;5;5;1;1
"8445";"5050";1000;50;10000;6,00000000000001;5;1;1
"8446";"7525";1000;50;10000;6,00000000000001;5;1;1
"8447";"9010";1000;50;10000;6,00000000000001;5;1;1
"8448";"9901";1000;50;10000;6,00000000000001;5;1;1
"8449";"5050";1000;50;10000;7,00000000000001;5;1;1
"8450";"7525";1000;50;10000;7,00000000000001;5;1;1
"8451";"9010";1000;50;10000;7,00000000000001;5;1;1
"8452";"9901";1000;50;10000;7,00000000000001;5;1;1
"8453";"5050";1000;50;10000;8,00000000000001;5;1;1
"8454";"7525";1000;50;10000;8,00000000000001;5;1;1
"8455";"9010";1000;50;10000;8,00000000000001;5;1;1
"8456";"9901";1000;50;10000;8,00000000000001;5;1;1
"8457";"5050";1000;50;10000;9,00000000000001;5;1;1
"8458";"7525";1000;50;10000;9,00000000000001;5;1;1
"8459";"9010";1000;50;10000;9,00000000000001;5;1;1
"8460";"9901";1000;50;10000;9,00000000000001;5;1;1
"8461";"5050";1000;50;10000;10;5;1;1
"8462";"7525";1000;50;10000;10;5;1;1
"8463";"9010";1000;50;10000;10;5;1;1
"8464";"9901";1000;50;10000;10;5;1;1
"8465";"5050";1000;50;10000;20;5;1;1
"8466";"7525";1000;50;10000;20;5;1;1
"8467";"9010";1000;50;10000;20;5;1;1
"8468";"9901";1000;50;10000;20;5;1;1
"8469";"5050";1000;50;10000;50;5;1;1
"8470";"7525";1000;50;10000;50;5;1;1
"8471";"9010";1000;50;10000;50;5;1;1
"8472";"9901";1000;50;10000;50;5;1;1
"8473";"5050";1000;50;10000;100;5;1;1
"8474";"7525";1000;50;10000;100;5;1;1
"8475";"9010";1000;50;10000;100;5;1;1
"8476";"9901";1000;50;10000;100;5;1;1
"8477";"5050";1000;50;10000;1;10;0,725;0,675
"8478";"7525";1000;50;10000;1;10;0,578;0,569
"8479";"9010";1000;50;10000;1;10;0,339;0,323
"8480";"9901";1000;50;10000;1;10;0,957;0
"8481";"5050";1000;50;10000;2;10;0,999;0,999
"8482";"7525";1000;50;10000;2;10;0,992;0,984
"8483";"9010";1000;50;10000;2;10;0,837;0,83
"8484";"9901";1000;50;10000;2;10;1;0,004
"8485";"5050";1000;50;10000;3;10;1;1
"8486";"7525";1000;50;10000;3;10;1;1
"8487";"9010";1000;50;10000;3;10;0,996;0,992
"8488";"9901";1000;50;10000;3;10;1;0,681
"8489";"5050";1000;50;10000;4;10;1;1
"8490";"7525";1000;50;10000;4;10;1;1
"8491";"9010";1000;50;10000;4;10;1;1
"8492";"9901";1000;50;10000;4;10;1;1
"8493";"5050";1000;50;10000;5;10;1;1
"8494";"7525";1000;50;10000;5;10;1;1
"8495";"9010";1000;50;10000;5;10;1;1
"8496";"9901";1000;50;10000;5;10;1;1
"8497";"5050";1000;50;10000;6,00000000000001;10;1;1
"8498";"7525";1000;50;10000;6,00000000000001;10;1;1
"8499";"9010";1000;50;10000;6,00000000000001;10;1;1
"8500";"9901";1000;50;10000;6,00000000000001;10;1;1
"8501";"5050";1000;50;10000;7,00000000000001;10;1;1
"8502";"7525";1000;50;10000;7,00000000000001;10;1;1
"8503";"9010";1000;50;10000;7,00000000000001;10;1;1
"8504";"9901";1000;50;10000;7,00000000000001;10;1;1
"8505";"5050";1000;50;10000;8,00000000000001;10;1;1
"8506";"7525";1000;50;10000;8,00000000000001;10;1;1
"8507";"9010";1000;50;10000;8,00000000000001;10;1;1
"8508";"9901";1000;50;10000;8,00000000000001;10;1;1
"8509";"5050";1000;50;10000;9,00000000000001;10;1;1
"8510";"7525";1000;50;10000;9,00000000000001;10;1;1
"8511";"9010";1000;50;10000;9,00000000000001;10;1;1
"8512";"9901";1000;50;10000;9,00000000000001;10;1;1
"8513";"5050";1000;50;10000;10;10;1;1
"8514";"7525";1000;50;10000;10;10;1;1
"8515";"9010";1000;50;10000;10;10;1;1
"8516";"9901";1000;50;10000;10;10;1;1
"8517";"5050";1000;50;10000;20;10;1;1
"8518";"7525";1000;50;10000;20;10;1;1
"8519";"9010";1000;50;10000;20;10;1;1
"8520";"9901";1000;50;10000;20;10;1;1
"8521";"5050";1000;50;10000;50;10;1;1
"8522";"7525";1000;50;10000;50;10;1;1
"8523";"9010";1000;50;10000;50;10;1;1
"8524";"9901";1000;50;10000;50;10;1;1
"8525";"5050";1000;50;10000;100;10;1;1
"8526";"7525";1000;50;10000;100;10;1;1
"8527";"9010";1000;50;10000;100;10;1;1
"8528";"9901";1000;50;10000;100;10;1;1
"8529";"5050";1000;100;10000;1;1;1;1
"8530";"7525";1000;100;10000;1;1;1;1
"8531";"9010";1000;100;10000;1;1;1;1
"8532";"9901";1000;100;10000;1;1;1;1
"8533";"5050";1000;100;10000;2;1;1;1
"8534";"7525";1000;100;10000;2;1;1;1
"8535";"9010";1000;100;10000;2;1;1;1
"8536";"9901";1000;100;10000;2;1;1;1
"8537";"5050";1000;100;10000;3;1;1;1
"8538";"7525";1000;100;10000;3;1;1;1
"8539";"9010";1000;100;10000;3;1;1;1
"8540";"9901";1000;100;10000;3;1;1;1
"8541";"5050";1000;100;10000;4;1;1;1
"8542";"7525";1000;100;10000;4;1;1;1
"8543";"9010";1000;100;10000;4;1;1;1
"8544";"9901";1000;100;10000;4;1;1;1
"8545";"5050";1000;100;10000;5;1;1;1
"8546";"7525";1000;100;10000;5;1;1;1
"8547";"9010";1000;100;10000;5;1;1;1
"8548";"9901";1000;100;10000;5;1;1;1
"8549";"5050";1000;100;10000;6,00000000000001;1;1;1
"8550";"7525";1000;100;10000;6,00000000000001;1;1;1
"8551";"9010";1000;100;10000;6,00000000000001;1;1;1
"8552";"9901";1000;100;10000;6,00000000000001;1;1;1
"8553";"5050";1000;100;10000;7,00000000000001;1;1;1
"8554";"7525";1000;100;10000;7,00000000000001;1;1;1
"8555";"9010";1000;100;10000;7,00000000000001;1;1;1
"8556";"9901";1000;100;10000;7,00000000000001;1;1;1
"8557";"5050";1000;100;10000;8,00000000000001;1;1;1
"8558";"7525";1000;100;10000;8,00000000000001;1;1;1
"8559";"9010";1000;100;10000;8,00000000000001;1;1;1
"8560";"9901";1000;100;10000;8,00000000000001;1;1;1
"8561";"5050";1000;100;10000;9,00000000000001;1;1;1
"8562";"7525";1000;100;10000;9,00000000000001;1;1;1
"8563";"9010";1000;100;10000;9,00000000000001;1;1;1
"8564";"9901";1000;100;10000;9,00000000000001;1;1;1
"8565";"5050";1000;100;10000;10;1;1;1
"8566";"7525";1000;100;10000;10;1;1;1
"8567";"9010";1000;100;10000;10;1;1;1
"8568";"9901";1000;100;10000;10;1;1;1
"8569";"5050";1000;100;10000;20;1;1;1
"8570";"7525";1000;100;10000;20;1;1;1
"8571";"9010";1000;100;10000;20;1;1;1
"8572";"9901";1000;100;10000;20;1;1;1
"8573";"5050";1000;100;10000;50;1;1;1
"8574";"7525";1000;100;10000;50;1;1;1
"8575";"9010";1000;100;10000;50;1;1;1
"8576";"9901";1000;100;10000;50;1;1;1
"8577";"5050";1000;100;10000;100;1;1;1
"8578";"7525";1000;100;10000;100;1;1;1
"8579";"9010";1000;100;10000;100;1;1;1
"8580";"9901";1000;100;10000;100;1;1;1
"8581";"5050";1000;100;10000;1;2;1;1
"8582";"7525";1000;100;10000;1;2;1;1
"8583";"9010";1000;100;10000;1;2;1;1
"8584";"9901";1000;100;10000;1;2;1;1
"8585";"5050";1000;100;10000;2;2;1;1
"8586";"7525";1000;100;10000;2;2;1;1
"8587";"9010";1000;100;10000;2;2;1;1
